country_code,2015
ABW,10.385854145343
AFG,0.0
AGO,0.16055459171434
ALB,3.75614009062933
AND,0.0
ARE,4.09434245038579
ARG,0.621191850113878
ARM,0.0
ASM,18.0630311667188
ATG,17.2368091876745
AUS,0.73061086731368
AUT,0.0
AZE,0.0
BDI,0.0
BEL,5.3967907604698
BEN,1.13834932200242
BFA,0.0
BGD,15.8661503621848
BGR,0.138744231990312
BHR,33.8052401946887
BHS,69.7363513985034
BIH,0.0057206347777854
BLR,0.0
BLZ,12.4503046517218
BMU,35.9649596757665
BOL,0.0
BRA,0.854755123914608
BRB,3.23020558026124
BRN,5.50154133471272
BTN,0.0
BWA,0.0
CAF,0.0
CAN,0.646344356144417
CHE,0.0
CHL,1.53196018762529
CHN,0.817966493195581
CIV,0.51280966514918
CMR,0.463427153685928
COD,0.0273775503207665
COG,0.234273168222491
COL,1.13495454013941
COM,4.02107712977609
CPV,5.42512817792104
CRI,2.92573046979411
CUB,14.9366835862441
CUW,7.26996007674969
CYM,53.4014047524107
CYP,2.13012284017645
CZE,0.0
DEU,3.31163334379631
DJI,0.748581142403675
DMA,2.99470607399413
DNK,13.4034312467074
DOM,2.43129020026616
DZA,0.0253949845887019
ECU,1.28570738232506
EGY,1.50644501945213
ERI,1.27908091533009
ESP,0.816065358597798
EST,3.44379113110202
ETH,0.0
FIN,1.21649056429136
FJI,8.29796274665847
FRA,1.49212377808455
FRO,2.76006522393632
FSM,20.2867143570825
GAB,1.43045361296654
GBR,4.06052262857403
GEO,1.39610852889574
GHA,0.727868498970982
GIB,47.6986075147595
GIN,1.3778542446786
GMB,18.9212202198373
GNB,16.0430890953122
GNQ,0.816320272917788
GRC,3.41468670119004
GRD,7.81742628576917
GRL,5.10136353446506
GTM,0.73262406616977
GUM,4.94544025597342
GUY,5.21862830877688
HKG,13.3085477908195
HND,4.49451010868349
HRV,1.60994688952881
HTI,2.34132841171347
HUN,0.0
IDN,7.71005538043145
IMN,3.82028576193246
IND,1.25039652141578
IRL,2.05292798664752
IRN,0.780218808051936
IRQ,2.88026769556178
ISL,1.86166094829309
ISR,0.493446011370041
ITA,3.28171440431111
JAM,4.80325553379893
JOR,0.00426687907154254
JPN,3.25499866561465
KAZ,0.0
KEN,0.274727760666996
KGZ,0.0
KHM,1.73514794552964
KIR,67.5862121496276
KNA,8.11338657701625
KOR,2.98079254341265
KWT,8.59160119945102
LAO,0.0
LBN,0.623546939880373
LBR,1.10372857408954
LBY,0.479890991052062
LCA,4.62134351537154
LIE,0.0
LKA,3.47658480132331
LSO,0.0
LTU,0.697016788385351
LUX,0.0
LVA,1.88345468654043
MAC,46.8797663279414
MAF,26.8925813262449
MAR,0.216119843145701
MCO,21.0869968009206
MDA,0.0
MDG,1.25938945719906
MDV,80.4834020536923
MEX,2.68482850822463
MHL,81.7034220925472
MKD,0.0
MLI,0.0
MLT,7.09445661696985
MMR,4.51455414604067
MNE,0.701665704118328
MNG,0.0
MNP,12.8832280350592
MOZ,2.06299817325649
MRT,1.08239953960961
MUS,3.52118232099046
MWI,0.0
MYS,6.89026185884778
NAM,0.201182291648057
NCL,5.40773374745699
NER,0.0
NGA,2.10696169438296
NIC,5.89345188779541
NLD,52.0084577000958
NOR,1.59868680763801
NPL,0.0
NRU,13.5112911264077
NZL,4.62627363117754
OMN,0.793991213306997
PAK,1.30601857256827
PAN,4.49107718702475
PER,0.295481210157947
PHL,4.64931683189432
PLW,16.0184542499446
PNG,3.84186096929376
POL,1.05983749101733
PRI,6.7879510222038
PRK,1.66870356551943
PRT,1.68511220438307
PRY,0.0
PSE,0.147112482262363
PYF,30.0458582717511
QAT,11.5571811331815
ROU,1.38536239806098
RUS,0.674586410966513
RWA,0.0
SAU,0.38059515092117
SDN,0.0836492778457297
SEN,4.34850399015305
SGP,9.75689191069018
SLB,7.29003277631837
SLE,5.25668349060968
SLV,3.63128219544997
SMR,0.0
SOM,0.240375612735612
SRB,0.0
SSD,0.0
STP,3.40135779698111
SUR,6.35628853676729
SVK,0.0
SVN,0.106451097540971
SWE,0.996003669728107
SWZ,0.0
SXM,19.213633553594
SYC,26.0509636772155
SYR,0.0309847408778005
TCA,63.3144755877819
TCD,0.0
TGO,0.41113363195663
THA,4.23905386738625
TJK,0.0
TKM,0.0
TLS,1.55907157816078
TON,17.5372012326067
TTO,7.29692105563009
TUN,1.47000587989164
TUR,0.572584849103025
TUV,68.0171314318849
TZA,0.173452116135721
UGA,0.0
UKR,0.820800772448344
URY,0.613938450107093
USA,1.45540481308153
UZB,0.0
VCT,7.84449792276076
VEN,1.56674646259316
VGB,41.8860015093438
VIR,14.5516426684355
VNM,15.9435701835988
VUT,4.21509043203904
WSM,2.11351823444526
YEM,0.385032911667232
ZAF,0.114150971108376
ZMB,0.0
ZWE,0.0
